course_url,Skills,Course URL,Course Name,Learning Product Type,Course Provided By,Course Rating,Course Rated By,Enrolled Student Count,Course Difficulty,Description
https://www.coursera.org/learn/intro-chemistry,Missing,https://www.coursera.org/learn/intro-chemistry,Introduction to Chemistry:  Reactions and Ratios,COURSE,Duke University,4.7,468,48k,Beginner,
https://www.coursera.org/specializations/computer-security-systems-management,"Subnetwork,Cybersecurity,Enterprise System,Linux,Information Security (INFOSEC)",https://www.coursera.org/specializations/computer-security-systems-management,Computer Security and Systems Management,SPECIALIZATION,University of Colorado System,4.6,854,29k,Beginner,"The Computer Security and Systems Management Specialization focuses on computing in an enterprise environment. Combining both theory and real world experience and architecture, the courses will prepare you to design and audit secure enterprise systems. The courses will cover practical use of major server operating systems in an enterprise environment and how to design and operate them securely."
https://www.coursera.org/specializations/requirements-engineering-secure-software,"Requirements Elicitation,Requirements Analysis,Software Requirements,Requirements Engineering",https://www.coursera.org/specializations/requirements-engineering-secure-software,Requirements Engineering: Secure Software  Specifications,SPECIALIZATION,University of Colorado System,4.6,341,7.7k,Beginner,"This specialization is intended for software engineers, development and product managers, testers, QA analysts, product analysts, tech writers, and security engineers. Even if you have experience in the requirements realm, this course will expand your knowledge to include new viewpoints, development styles, techniques and tools.

For anyone seeking a graduate degree, certificate, or professional degree in computer science, these courses will additionally give you a broad understanding of how requirements engineering is performed and help you get a first foot forward into your upcoming careers.

The Software Requirements specialization focuses on traditional software requirements elicitation and writing techniques, while also looking at requirements from a security standpoint. In traditional methods, non-functional requirements, such as security, are often ignored overall. In this specialization, students will be introduced to ways of eliciting requirements from stakeholders, how to analyze these requirements, conduct risk mitigation and analysis, prioritize requirements, document, and bring security concerns into the software lifecycle early on."
https://www.coursera.org/specializations/programacion-android,"Database (DBMS),Heroku,Java Programming,Material Design,Instagram,Android Studio,Interfaces,Object-Oriented Programming (OOP),Arrays,Github,Android Version History,Android Software Development",https://www.coursera.org/specializations/programacion-android,Desarrollo de aplicaciones móviles con Android,SPECIALIZATION,Universidad Nacional Autónoma de México,4.6,1198,65k,Intermediate,"Desarrolla aplicaciones mÃ³viles usando Android Studio. Construye tus proyectos de forma profesional con todas las mÃ©tricas de diseÃ±o de Material Design y las mejores prÃ¡cticas de programaciÃ³n en java. Llega a millones de usuarios subiendo tus apps a Google Play y

Â¡ConviÃ©rtete en un desarrollador de aplicaciones mÃ³viles profesional!"
https://www.coursera.org/learn/intro-fpga-design-embedded-systems,"Primality Test,Verilog,Digital Design,Static Timing Analysis",https://www.coursera.org/learn/intro-fpga-design-embedded-systems,Introduction to FPGA Design for Embedded Systems,COURSE,University of Colorado Boulder,4.6,576,36k,Intermediate,"This course can also be taken for academic credit as ECEA 5360, part of CU Boulderâs Master of Science in Electrical Engineering degree.Programmable Logic has become more and more common as a core technology used to build electronic systems.  By integrating soft-core or hardcore processors, these devices have become complete systems on a chip, steadily displacing general purpose processors and ASICs.  In particular, high performance systems are now almost always implemented with FPGAs. 

This course will give you the foundation for FPGA design in Embedded Systems along with practical design skills.  You will learn what an FPGA is and how this technology was developed, how to select the best FPGA architecture for a given application, how to use state of the art software tools for FPGA development, and solve critical digital design problems using FPGAs. You use FPGA development tools to complete several example designs, including a custom processor.  If you are thinking of a career in Electronics Design or an engineer looking at a career change, this is a great course to enhance your career opportunities.

Hardware Requirements: 
You must have access to computer resources to run the development tools, a PC running either Windows 7, 8, or 10 or a recent Linux OS which must be RHEL 6.5 or CentOS Linux 6.5 or later.   Either Linux OS could be run as a virtual machine under Windows 8 or 10.  The tools do not run on Apple Mac computers.  Whatever the OS, the computer must have at least 8 GB of RAM.  Most new laptops will have this, or it may be possible to upgrade the memory."
https://www.coursera.org/specializations/developing-industrial-iot,"best security practices,machine learning and big data analytics,leading platforms for IIoT development,operating systems in IIoT deployments,wireless protocols,C/C++",https://www.coursera.org/specializations/developing-industrial-iot,Developing Industrial Internet of Things,SPECIALIZATION,University of Colorado Boulder,4.6,170,8.9k,Intermediate,"The courses in this specialization can also be taken for academic credit as ECEA 5385-5387, part of CU Boulderâs Master of Science in Electrical Engineering degree. Enroll here.

In this specialization, you will engage the vast array of technologies that can be used to build an industrial internet of things deployment. You'll encounter market sizes and opportunities, operating systems, networking concepts, many security topics, how to plan, staff and execute a project plan, sensors, file systems and how storage devices work, machine learning and big data analytics, an introduction to SystemC, techniques for debugging deeply embedded systems, promoting technical ideas within a company and learning from failures. In addition, students will learn several key business concepts important for engineers to understand, like CapEx (capital expenditure) for buying a piece of lab equipment and OpEx (operational expense) for rent, utilities and employee salaries."
https://www.coursera.org/learn/changing-global-order,Missing,https://www.coursera.org/learn/changing-global-order,The Changing Global Order,COURSE,Universiteit Leiden,4.7,372,23k,Intermediate,
https://www.coursera.org/learn/health-behavior-change,"health practices,behavioral psychology,Public Health,Mental Health,health psychology",https://www.coursera.org/learn/health-behavior-change,Health Behavior Change: From Evidence to Action,COURSE,Yale University,4.8,17,3k,Beginner,"Humans often fail to make rational decisions that affect their health. This course seeks to heighten understanding of the social and behavioral factors that contribute to health decisions and behaviors, with an ultimate goal of learning how to utilize these factors in improving public health efforts. Through a set of experiential learning exercises, students will learn to apply the science of health behavior change in their own lives. The course is appropriate for students interested in health care and public health, as well as individuals who are interested in learning to apply the science of behavior change to improve their personal wellbeing."
https://www.coursera.org/learn/accounting-analytics,"Accounting,Analytics,Earnings Management,Finance",https://www.coursera.org/learn/accounting-analytics,Accounting Analytics,COURSE,University of Pennsylvania,4.5,2375,81k,Mixed,"Accounting Analytics explores how financial statement data and non-financial metrics can be linked to financial performance. Â In this course, taught by Whartonâs acclaimed accounting professors, youâll learn how data is used to assess what drives financial performance and to forecast future financial scenarios. While many accounting and financial organizations deliver data, accounting analytics deploys that data to deliver insight, and this course will explore the many areas in which accounting data provides insight into other business areas including consumer behavior predictions, corporate strategy, risk management, optimization, and more. By the end of this course, youâll understand how financial data and non-financial data interact to forecast events, optimize operations, and determine strategy. This course has been designed to help you make better business decisions about the emerging roles of accounting analytics, so that you can apply what youâve learned to make your own business decisions and create strategy using financial data.Â "
https://www.coursera.org/learn/magic-middle-ages,"Middle East,Astronomy,History,Anthropology",https://www.coursera.org/learn/magic-middle-ages,Magic in the Middle Ages,COURSE,Universitat de Barcelona,4.6,1035,79k,Beginner,"Magical thought has always attracted human imagination. In this course we will introduce you to the Middle Ages through a wide conception of magic. Students will have an approach to medieval culture, beliefs and practices from the perspective of History and History of Science. Popular magic, as well as learned magic (alchemy, geomancy and necromancy) will be addressed. Moreover, we will also deal with how eastern practices and texts influenced western culture. In July 2016, the course will contain a brand-new module devoted to astrology. Magic in the Middle Ages offers a captivating overview of medieval society and promotes reflection about certain stereotypes associated with this period.At the end of the course, the students:

a) will have overcome the usual prejudices about the Middle Ages, 
b) will be able to analyze historical documentation from the Middle Ages and recognize the most common patterns of juridical documents regarding witchcraft, and 
c) will be capable of distinguishing between popular magic and the magic of the learned people; will have a notion of which spiritual practices were allowed in medieval Europe and which ones were related to the devil, and will be aware of the link between a cultural product and the society that produced it.

This course is taught in English, although subtitles in English, Catalan and Spanish will also be provided.

COURSE SYLLABUS

Week 1. Introduction to medieval magic (Pau Castell).

Week 2. Magic & Heresy (Delfi I. Nieto-Isabel).

Week 3. From Magic to Witchcraft (Pau Castell).

Week 4. Magic in Islam (Godefroid de CallataÃ¿ and SÃ©bastien Moureau).

Week 5. Astrology & Geomancy (Theo Loinaz, Delfi I. Nieto-Isabel, Godefroid de CallataÃ¿ and Blanca Villuendas).

Â© Gemma Pellissa Prades (coord.), Delfi I. Nieto-Isabel and Joana Palau Mumany
Magic in the Middle Ages by Gemma Pellissa Prades (coord.), Delfi I. Nieto-Isabel and Joana Palau Mumany is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License."
https://www.coursera.org/learn/c-plus-plus-a,"Graph Theory,C++11,C++,Graph Algorithms",https://www.coursera.org/learn/c-plus-plus-a,"C++ For C Programmers, Part A",COURSE,"University of California, Santa Cruz",4.4,1264,150k,Mixed,This course is for experienced C programmers who want to program in C++. The examples and exercises require a basic understanding of algorithms and object-oriented software.
https://www.coursera.org/learn/cancer-metastasis,"Cancer,Molecular Biology,Cancer Biology,Cancer Stem Cells",https://www.coursera.org/learn/cancer-metastasis,Understanding Cancer Metastasis,COURSE,Johns Hopkins University,4.8,1077,30k,Beginner,"Over 500,000 people in the United States and over 8 million people worldwide are dying from cancer every year. As people live longer, the incidence of cancer is rising worldwide, and the disease is expected to strike over 20 million people annually by 2030. Everyone has been, or will be touched by cancer in some way during their  lifetime. Thanks to years of dedication and commitment to research weâve made enormous advances in the prevention and treatment of cancer, But there is still a lot of work to be done. 
In this course, physicians and scientists at the Johns Hopkins School of Medicine explain how cancer spreads or metastasizes.  Weâll describe the major theories of metastasis and then describe the biology behind the steps in metastasis. The course also describes the major organs targeted by metastasis and describes how metastases harm the patient."
https://www.coursera.org/learn/antibiotic-stewardship,Missing,https://www.coursera.org/learn/antibiotic-stewardship,Antibiotic Stewardship,COURSE,Stanford University,4.5,105,12k,Advanced,
https://www.coursera.org/learn/excel-para-negocios,"Mathematical Optimization,Graphics,Data Analysis,Table (Information),Printf Format String",https://www.coursera.org/learn/excel-para-negocios,Fundamentos de Excel para Negocios,COURSE,Universidad Austral,4.7,2113,150k,Beginner,"DescripciÃ³n del curso: Cuando finalices este curso habrÃ¡s logrado un gran nÃºmero de habilidades como introducir informaciÃ³n, ordenarla, manipularla, realizar cÃ¡lculos de diversa Ã­ndole (matemÃ¡ticos, trigonomÃ©tricos, estadÃ­sticos, financieros, ingenieriles, probabilÃ­sticos), extraer conclusiones, trabajar con fechas y horas, construir grÃ¡ficos, imprimir reportes y muchas mÃ¡s.

Asimismo, los ejemplos sobre los cuales se apoyan los contenidos dictados en este curso tienen una profunda aplicabilidad al mundo de los negocios, con lo que su inmediata utilizaciÃ³n empresarial estÃ¡ al alcance de la mano.

Finalmente, los profesores que han diseÃ±ado y elaborado este curso para ti, no solamente dan una visiÃ³n acadÃ©mica del software sino que, debido a su gran trayectoria profesional apoyada justamente en una profunda utilizaciÃ³n de Excel, te transmitirÃ¡n su propia vivencia que te permitirÃ¡ tener una visiÃ³n mÃ¡s concreta de las posibilidades que te brinda esta herramienta."
https://www.coursera.org/learn/intro-cyber-attacks,"Cybersecurity,Information Security (INFOSEC),Denial-Of-Service Attack (DOS),Risk Assessment",https://www.coursera.org/learn/intro-cyber-attacks,Introduction to Cyber Attacks,COURSE,New York University,4.7,1229,28k,Beginner,"This course provides learners with a baseline understanding of common cyber security threats, vulnerabilities, and risks. An overview of how basic cyber attacks are constructed and applied to real systems is also included. Examples include simple Unix kernel hacks, Internet worms, and Trojan horses in software utilities. Network attacks such as distributed denial of service (DDOS) and botnet- attacks are also described and illustrated using real examples from the past couple of decades. Familiar analytic models are outlined such as the confidentiality/integrity/availability (CIA) security threat framework, and examples are used to illustrate how these different types of threats can degrade real assets. The course also includes an introduction to basic cyber security risk analysis, with an overview of how threat-asset matrices can be used to prioritize risk decisions. Threats, vulnerabilities, and attacks are examined and mapped in the context of system security engineering methodologies."
https://www.coursera.org/learn/stories-of-infection,"Infection Control,Microbiology,Immunology,Medicine",https://www.coursera.org/learn/stories-of-infection,Stories of Infection,COURSE,Stanford University,4.9,1009,29k,Intermediate,"This course introduces learners to a variety of infectious diseases using a patient-centered, story-based approach. Through illustrated, short videos, learners will follow the course of each patientâs illness, from initial presentation to resolution. Integrating the relevant microbiology, pathophysiology and immunology, this course aims to engage and entice the learner towards future studies in microbiology, immunology and infectious diseases. The patient-centered videos included in this course were created as part of the Re-imagining Medical Education initiative, led by Charles Prober MD, Senior Associate Dean of Medical Education at the Stanford School of Medicine. This initiative was the first of its kind to explore the collaborative creation of foundational medical education online content by inter-institutional teams of faculty. The content presented in this course was created by faculty from Stanford University School of Medicine, in collaboration with The University of Washington School of Medicine, Duke University School of Medicine, UCSF School of Medicine, and The University of Michigan Medical School. Support for this initiative was provided by the Robert Wood Johnson Foundation and the Burke Family Foundation.

PLEASE NOTE: Information provided in this course is for educational purposes only and is not intended to be used for diagnostic and/or treatment purposes."
https://www.coursera.org/learn/solar-cells,"Solar Systems,Solar Energy,Solar Technology,Solar Cell Manufacturing",https://www.coursera.org/learn/solar-cells,Introduction to solar cells,COURSE,Technical University of Denmark (DTU),4.8,1220,30k,Beginner,"How do solar cells work, why do we need, and how can we measure their efficiency? These are just some of the questions Introduction to solar cells tackles. Whether you are looking for general insight in this green technology or your ambition is to pursue a career in solar, âIntroduction to Solar Cellsâ is an excellent starting point.The course is a tour through the fundamental disciplines including solar cell history, why we need solar energy, how solar cells produce power, and how they work. During the course we cover mono- and multi-crystalline solar cells, thin film solar cells, and new emerging technologies. The course includes hands-on exercises using virtual instruments, interviews with field experts, and a comprehensive collection of material on solar cells.

At the end of the course you will have gained a fundamental understanding of the field. This will allow you to identify the most interesting or relevant aspects to be pursued in your future studies or in your professional career."
https://www.coursera.org/learn/social-innovation,"Sustainability,Innovation,Social Entrepreneurship,Entrepreneurship",https://www.coursera.org/learn/social-innovation,Becoming a changemaker: Introduction to Social Innovation,COURSE,University of Cape Town,4.8,751,64k,Beginner,"This free 6 week course is for anyone who wants to make a difference. Whether you are already familiar with the field of social innovation or social entrepreneurship, working for an organization that wants to increase its social impact, or just starting out, this course will take you on a journey of exploring the complex problems that surround us and how to start thinking about solutions. We will debunk common assumptions around what resources are needed to begin acting as a social innovator. We will learn from the numerous examples of social innovations happening all over the world. You will be challenged to get out of your comfort zone and start engaging with the diverse spaces around you. By the end of the course, you will have formed your own approach to social innovation, and you will have begun to develop the concepts, mindset, skills, and relationships that will enable you to start and evolve as a changemaker.

You will be able to purchase a Verified Certificate if you wish to show evidence of your achievements, but this is optional, and you may apply for Financial Aid if you are unable to pay the certificate fee.

The Bertha Centre for Social Innovation and Entrepreneurship co-created this course with RLabs, a social movement âborn-and-bredâ in Bridgetown, Cape Town that is now active in 22 countries. The movement empowers youth through innovative and disruptive technology by teaching them vital skills and providing much needed support and a sense of community.  Advocating and supporting initiatives such as RLabs forms part of the Bertha Centreâs mandate. The Centre is a specialised unit at University of Cape Townâs Graduate School of Business, and is the first academic centre in Africa dedicated to advancing social innovation and entrepreneurship.

You can view the course trailer at www.youtube.com/watch?v=TcWYG64WO20
Tweet about this course using the hashtag #socinnMOOC"
https://www.coursera.org/learn/analytics-tableau,"Data Analysis,Tableau Software,Data Visualization (DataViz),Visualization (Computer Graphics)",https://www.coursera.org/learn/analytics-tableau,Data Visualization and Communication with Tableau,COURSE,Duke University,4.7,2318,130k,Mixed,"One of the skills that characterizes great business data analysts is the ability to communicate practical implications of quantitative analyses to any kind of audience member.  Even the most sophisticated statistical analyses are not useful to a business if they do not lead to actionable advice, or if the answers to those business questions are not conveyed in a way that non-technical people can understand.  In this course you will learn how to become a master at communicating business-relevant implications of data analyses.  By the end, you will know how to structure your data analysis projects to ensure the fruits of your hard labor yield results for your stakeholders.  You will also know how to streamline your analyses and highlight their implications efficiently using visualizations in Tableau, the most popular visualization program in the business world.  Using other Tableau features, you will be able to make effective visualizations that harness the human brainâs innate perceptual and cognitive tendencies to convey conclusions directly and clearly.  Finally, you will be practiced in designing and persuasively presenting business âdata storiesâ that use these visualizations, capitalizing on business-tested methods and design principles."
https://www.coursera.org/learn/aws-fundamentals-addressing-security-risk,Missing,https://www.coursera.org/learn/aws-fundamentals-addressing-security-risk,AWS Fundamentals: Addressing Security Risk,COURSE,Amazon Web Services,4.3,772,13k,Beginner,
https://www.coursera.org/learn/intro-self-driving-cars,Missing,https://www.coursera.org/learn/intro-self-driving-cars,Introduction to Self-Driving Cars,COURSE,University of Toronto,4.8,942,44k,Advanced,
https://www.coursera.org/learn/practical-time-series-analysis,"Time Series Forecasting,Time Series,Time Series Models",https://www.coursera.org/learn/practical-time-series-analysis,Practical Time Series Analysis,COURSE,The State University of New York,4.6,949,39k,Intermediate,"Welcome to Practical Time Series Analysis!Many of us are ""accidental"" data analysts. We trained in the sciences, business, or engineering and then found ourselves confronted with data for which we have no formal analytic training.  This course is designed for people with some technical competencies who would like more than a ""cookbook"" approach, but who still need to concentrate on the routine sorts of presentation and analysis that deepen the understanding of our professional topics. 

In practical Time Series Analysis we look at data sets that represent sequential information, such as stock prices, annual rainfall, sunspot activity, the price of agricultural products, and more.  We look at several mathematical models that might be used to describe the processes which generate these types of data. We also look at graphical representations that provide insights into our data. Finally, we also learn how to make forecasts that say intelligent things about what we might expect in the future.

Please take a few minutes to explore the course site. You will find video lectures with supporting written materials as well as quizzes to help emphasize important points. The language for the course is R, a free implementation of the S language. It is a professional environment and fairly easy to learn.

You can discuss material from the course with your fellow learners. Please take a moment to introduce yourself!

Time Series Analysis can take effort to learn- we have tried to present those ideas that are ""mission critical"" in a way where you understand enough of the math to fell satisfied while also being immediately productive. We hope you enjoy the class!"
https://www.coursera.org/learn/enterprise-architecture,"Enterprise Architecture,The Open Group Architecture Framework (TOGAF),Archimate modeling language,ADM",https://www.coursera.org/learn/enterprise-architecture,Enterprise Architecture,COURSE,Peter the Great St. Petersburg Polytechnic University,4.5,54,2.7k,Beginner,"What, exactly, does it mean to be a leader in complex organizational structure and drive corporate development in the era of digitalization? This course will boost your managerial skills to significantly new level, providing a framework for coordination different enterprise aspects. Why it is important? Imagine how complicated global corporations are and how knotted might be relations between stakeholders. Enterprise Architecture course will give you a powerful tool based on a world-wide standard to create, implement and evolve you own management style.This course is advisable for different specialists, who associate their career with EA concepts, such as: IT-solutions architecture, business engineering, information and communications technology, design thinking and innovation, business process management and corporate project management.
As an example, you might be working on the following positions (to make sure that this course is convenient for you):
IT experts (CIOs, IT managers, CTOs) and Systems Analysts, creating and developing corporate information systems.
Senior-level business managers (CEOs, COOs, CFOs), directing enterprise development and implementing Business and IT strategy.
Middle-level business managers, managing programs of projects. 
Operational business managers, leading business processes optimization.

Requirements:
â Experience in business-IT alignment tasks and activities
â Basic understanding of IT industry (types of projects, corporate information systems, contracting aspects)
â Knowledge of the English language

At the end of the Course, you will be able to:
Communicate with various stakeholders and lead corporate development of company, taking into account business and technological aspects of different industries.
Acquire and use skills of modeling enterprise from different viewpoints and identifying bottlenecks to implement business and IT strategy.

The course was developed by Graduate School of Business and Management of Peter the Great St. Petersburg Polytechnic University with the support of GET Information Technology GmbH, Germany."
https://www.coursera.org/learn/reporting-extra-financier-strategie-rse,Missing,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse,Reporting extra-financier et stratégie RSE,COURSE,ESSEC Business School,4.7,149,5.3k,Beginner,
https://www.coursera.org/learn/microbiome,Missing,https://www.coursera.org/learn/microbiome,Gut Check: Exploring Your Microbiome,COURSE,University of Colorado Boulder,4.7,771,62k,Mixed,
https://www.coursera.org/learn/arts-culture-strategy,Missing,https://www.coursera.org/learn/arts-culture-strategy,Arts and Culture Strategy,COURSE,National Arts Strategies,4.7,134,15k,Mixed,
https://www.coursera.org/specializations/sales-management-bridging-gap-strategy-sales,"Sales Strategy,Sales Management,Project,Customer Satisfaction",https://www.coursera.org/specializations/sales-management-bridging-gap-strategy-sales,Strategic Sales Management,SPECIALIZATION,Fundação Instituto de Administração,4.5,197,9.6k,Intermediate,"This Specialization is intended for sales professionals who seek to improve their sales planning and management competencies and skills. Through five courses, you will cover Effective Sales overview, Sales Strategy, Models and Frameworks to Support Sales Planning, Sales & Marketing Alignment, and you will develop a Final Project.

By the end of this specialization, you'll have improved your knowledge, competencies, and skills regarding the sales planning process. And you will be able to apply the concepts integrating the sales planning process to the strategy of the company, by bridging the gap between strategy and sales.

The potential for value creation through the sales functions will be increased at the end of the Specialization."
https://www.coursera.org/learn/lean-manufacturing-services,"Value Stream Mapping,Lean Manufacturing,Lean Thinking,Lean Methods",https://www.coursera.org/learn/lean-manufacturing-services,The hidden value  Lean in manufacturing and services,COURSE,École des Ponts ParisTech,4.7,430,15k,Beginner,"Lean is a powerful methodology that enables managers and employees to shift their mindset and helps companies to keep their business sustainable by creating competitive advantage. Today, in an increasingly complex and dynamic world, where companies struggle to maintain competitive advantage, Lean is more important than ever.This course combines the experience of many senior experts and practitioners from the Boston Consulting Group and Ãcole des Ponts, and brings perspectives on Lean in manufacturing and services. It offers strong topic foundation as well as deep practical insights into the art of continuous improvement.

In this course, you will learn:
- why Lean is a key driver for sustainable competitive advantage
- how different companies can leverage Lean to create value both in manufacturing and services
- what it takes to drive a Lean transformation and build a culture of continuous improvement 
- how new technologies impact traditional lean practices"
https://www.coursera.org/learn/correccion-estilo-variaciones,Missing,https://www.coursera.org/learn/correccion-estilo-variaciones,"Corrección, estilo y  variaciones de la lengua española",COURSE,Universitat Autònoma de Barcelona,4.6,885,76k,Beginner,
https://www.coursera.org/learn/accounting,Missing,https://www.coursera.org/learn/accounting,Accounting for Decision Making,COURSE,University of Michigan,4.8,148,10k,Intermediate,
https://www.coursera.org/learn/security-safety-globalized-world,Missing,https://www.coursera.org/learn/security-safety-globalized-world,Security & Safety Challenges in a Globalized World,COURSE,Universiteit Leiden,4.7,235,14k,Beginner,
https://www.coursera.org/learn/mobile-robot,"Robot Control,Mobile Robot,Robotics,Robot",https://www.coursera.org/learn/mobile-robot,Control of Mobile Robots,COURSE,Georgia Institute of Technology,4.8,1744,50k,Mixed,"Control of Mobile Robots is a course that focuses on the application of modern control theory to the problem of making robots move around in safe and effective ways. The structure of this class is somewhat unusual since it involves many moving parts - to do robotics right, one has to go from basic theory all the way to an actual robot moving around in the real world, which is the challenge we have set out to address through the different pieces in the course."
https://www.coursera.org/learn/intro-business-analytics,"Data Analysis,Analytics,Business Analytics,Health Care",https://www.coursera.org/learn/intro-business-analytics,Introduction to Business Analytics: Communicating with Data,COURSE,University of Illinois at Urbana-Champaign,4.7,249,15k,Intermediate,"This course introduces students to the science of business analytics while casting a keen eye toward the artful use of numbers found in the digital space. The goal is to provide businesses and managers with the foundation needed to apply data analytics to real-world challenges they confront daily in their professional lives. Students will learn to identify the ideal analytic tool for their specific needs; understand valid and reliable ways to collect, analyze, and visualize data; and utilize data in decision making for their agencies, organizations or clients."
https://www.coursera.org/learn/uva-darden-foundations-business-strategy,"Capabilities Analysis,Business Strategy,Competitive Position,Strategic Analysis,Industry Structure",https://www.coursera.org/learn/uva-darden-foundations-business-strategy,Foundations of Business Strategy,COURSE,University of Virginia,4.8,1781,64k,Beginner,"Develop your ability to think strategically, analyze the competitive environment, and recommend firm positioning and value creation. In this course, we will explore the underlying theory and frameworks that provide the foundations of a successful business strategy and provide the tools you need to understand that strategy: SWOT, Competitor, Environmental, Five Forces, and Capabilities Analyses, as well as Strategy Maps."
https://www.coursera.org/specializations/leadership-development-engineers,"Communication,Stress Management,Management,Meeting",https://www.coursera.org/specializations/leadership-development-engineers,Leadership Development for Engineers,SPECIALIZATION,Rice University,4.7,313,18k,Beginner,"Engineers wanting to advance their careers must be able to lead teams effectively.

This Specialization is designed for professional engineers who are interested in advancing into leadership and management roles. Youâll develop awareness of your own strengths and weaknesses as a leader, and youâll learn to leverage your strengths and control for your weaknesses when youâre placed in charge of a team or project. Youâll also learn to manage relationships with your team members and colleagues through proven coaching, mentoring, and conflict resolution techniques, and youâll master goal-setting and planning methods designed to set you and your team up for success. Finally, youâll learn how to set up a creative environment for your team, and how to motivate each team member to reach his or her potential."
https://www.coursera.org/learn/music-theory,Missing,https://www.coursera.org/learn/music-theory,Getting Started With Music Theory,COURSE,Michigan State University,4.5,387,61k,Beginner,
https://www.coursera.org/learn/develop-your-musicianship,"Aurally identify chords,Piano,Read lead sheets,Aurally identify musical intervals,Read music notation",https://www.coursera.org/learn/develop-your-musicianship,Developing Your Musicianship,COURSE,Berklee College of Music,4.8,807,42k,Mixed,"Learn the basic concepts and approaches needed to understand, create, and perform contemporary music.If you have a passion for music and are curious about how it works, or if you are a musician who learned to play by ear without formal study, this course will provide you with an engaging introduction to key concepts and approaches needed to understand, create, and perform contemporary music. Taught by Berklee College of Music professor George W. Russell, Jr., the course includes six lessons that delve into harmony and ear trainingâtwo areas of intensive focus for every entering Berklee student. 

The course will teach you the major scale and minor pentatonic scale, and how they are constructed. You will learn what intervals are, how to sing them, and how to find them in music. The course explores tonal centers and how to find the key a song is in, in addition to common time signatures such as 4/4 and 3/4. You will learn how to build chordsâmajor and minor triads, and major and dominant seventh chordsâand how to build a common chord progressionâthe I IV V. You will also learn how to recognize the blues and AABA song forms, and write a basic chord sheet to express your song ideas. 

In addition to the video lectures, each lesson features Berklee student performances and interviews. The students share their musical journey and offer advice for those wanting to study music. The course culminates with an assignment that asks you to compose and perform a riff blues tune using the minor pentatonic scale. Above all, the course is designed to share the joy of creating music and sharing it with others.

Samy Elgazzar, a graduate of Berklee College of Music and a successful composer, will be your Teaching Assistant (TA) for the course."
https://www.coursera.org/learn/sleep,Missing,https://www.coursera.org/learn/sleep,"Sleep: Neurobiology, Medicine, and Society",COURSE,University of Michigan,4.8,213,20k,Beginner,
https://www.coursera.org/learn/golang-getting-started,Missing,https://www.coursera.org/learn/golang-getting-started,Getting Started with Go,COURSE,"University of California, Irvine",4.6,944,18k,Intermediate,
https://www.coursera.org/learn/strategy-sustainability,Missing,https://www.coursera.org/learn/strategy-sustainability,Strategy and Sustainability,COURSE,IESE Business School,4.6,199,11k,Beginner,
https://www.coursera.org/learn/dentistry101,Missing,https://www.coursera.org/learn/dentistry101,Dentistry 101,COURSE,University of Michigan,4.7,64,4.9k,Beginner,
https://www.coursera.org/learn/enfermedades-no-transmisibles,Missing,https://www.coursera.org/learn/enfermedades-no-transmisibles,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles,COURSE,Pontificia Universidad Católica de Chile,4.8,622,34k,Intermediate,
https://www.coursera.org/learn/systems-engineering,Missing,https://www.coursera.org/learn/systems-engineering,Introduction to Systems Engineering,COURSE,UNSW Sydney (The University of New South Wales),4.7,376,33k,Mixed,
https://www.coursera.org/specializations/managing-major-engineering-projects,"Project Management,Engineering Projects,major projects,Engineering management,Risk Management,Finance",https://www.coursera.org/specializations/managing-major-engineering-projects,Managing Major Engineering Projects,SPECIALIZATION,University of Leeds,4.6,292,6k,Intermediate,"Accelerate your career by improving your project management skills. This Specialization delivers a rigorous exploration of the best practices for planning and delivering these major engineering projects. Youâll learn about the measures of success, how to resolve challenges of governance and typical financing approaches of these projects.

If you are an engineer or a project manager and you aspire to get involved with major engineering projects, or you are already working on one, then this Specialization is for you.

Master your project management skills and prepare to develop your career in engineering.

This specialization is based on content from the Online MSc in Engineering Management. If you interested to develop your career further, take a look at our online degree."
https://www.coursera.org/learn/business-english-intro,"Email Writing,Business Communication,Communication,English Language",https://www.coursera.org/learn/business-english-intro,Business English: Networking,COURSE,University of Washington,4.7,1424,79k,Intermediate,"This course begins with a welcome message and an overview of the Specialization. After this introduction, you will be asked to take a proficiency test to see if this course is right for you. During the course, you will begin learning vocabulary and customs related to socializing and networking in English. The goal is to enable you to interact with business contacts in person, on the phone and over email in a professional way.

Course Learning Objectives

â¢	Determine whether the objectives of this Specialization align with your learning goals
â¢	Evaluate your current level of proficiency in business English communication 
â¢	Present relevant information about yourself in a discussion forum
â¢	Develop your networking skills 
â¢	Write short emails with appropriate formatting
â¢	Recognize and produce formal and informal language in emails
â¢	Develop vocabulary related to jobs and companies"
https://www.coursera.org/learn/intro-programming,"Computer Programming,Algorithms,Programming Language,Scratch (Programming Language)",https://www.coursera.org/learn/intro-programming,Code Yourself! An Introduction to Programming,COURSE,The University of Edinburgh,4.8,1420,130k,Beginner,"Have you ever wished you knew how to program, but had no idea where to start from? This course will teach you how to program in Scratch, an easy to use visual programming language. More importantly, it will introduce you to the fundamental principles of computing and it will help you think like a software engineer."
